DATAFLOW,LAST UPDATE,freq,unit,direct,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL2,2015,55110.78,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL2,2016,54626.42,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL2,2017,59377.73,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL2,2018,63868.83,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL21,2010,18522.79,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL21,2011,19220.74,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL21,2012,20085.31,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL21,2013,20369.27,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL21,2014,21152.4,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL21,2015,21867.79,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL21,2016,21967.59,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL21,2017,24125.91,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL21,2018,26088.94,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL22,2010,29550.15,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL22,2011,30249.48,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL22,2012,31721.99,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL22,2013,31966.65,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL22,2014,32552.64,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL22,2015,33242.99,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL22,2016,32658.83,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL22,2017,35251.82,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL22,2018,37779.89,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL4,2010,37025.56,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL4,2011,38326.94,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL4,2012,39636.77,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL4,2013,39867.3,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL4,2014,41491.29,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL4,2015,42730.81,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL4,2016,42999.4,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL4,2017,46918.25,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL4,2018,49262,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL41,2010,21650.94,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL41,2011,22682.13,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL41,2012,23528.09,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL41,2013,23711.26,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL41,2014,24868.91,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL41,2015,25660.48,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL41,2016,25926.16,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL41,2017,28424.48,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL41,2018,29744.46,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL42,2010,9921.9,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL42,2011,10072.08,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL42,2012,10402.66,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL42,2013,10468.61,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL42,2014,10727.96,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL42,2015,11031.29,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL42,2016,11021.27,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL42,2017,11917.55,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL42,2018,12581.02,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL43,2010,5452.47,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL43,2011,5572.97,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL43,2012,5706.02,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL43,2013,5687.43,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL43,2014,5894.41,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL43,2015,6038.81,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL43,2016,6052.21,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL43,2017,6576.23,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL43,2018,6936.52,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL5,2010,23136.66,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL5,2011,23759.4,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL5,2012,24909.07,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL5,2013,25252.17,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL5,2014,26152.76,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL5,2015,27001.27,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL5,2016,27098.23,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL5,2017,29488.61,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL5,2018,31384.02,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL51,2010,17836.63,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL51,2011,18344.17,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL51,2012,19301.74,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL51,2013,19754.14,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL51,2014,20479.65,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL51,2015,21170.86,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL51,2016,21256.88,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL51,2017,23172.66,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL51,2018,24653.29,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL52,2010,5300.02,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL52,2011,5415.23,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL52,2012,5607.33,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL52,2013,5498.03,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL52,2014,5673.35,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL52,2015,5830.41,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL52,2016,5841.58,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL52,2017,6315.72,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL52,2018,6730.73,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL6,2010,32032.19,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL6,2011,32906.13,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL6,2012,33925.01,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL6,2013,34215.6,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL6,2014,35321.32,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL6,2015,36050.52,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL6,2016,36327.01,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL6,2017,39538.64,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL6,2018,42058.9,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL61,2010,11157.28,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL61,2011,11334.27,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL61,2012,11626.64,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL61,2013,11683.86,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL61,2014,12066.3,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL61,2015,12275.28,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL61,2016,12402.82,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL61,2017,13487.43,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL61,2018,14293.32,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL62,2010,7197.04,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL62,2011,7515.41,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL62,2012,7733.65,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL62,2013,7802.5,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL62,2014,7995.36,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL62,2015,8130.54,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL62,2016,8231.34,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL62,2017,8889.59,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL62,2018,9373.23,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL63,2010,13677.87,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL63,2011,14056.45,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL63,2012,14564.72,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL63,2013,14729.01,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL63,2014,15259.66,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL63,2015,15644.7,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL63,2016,15693.07,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL63,2017,17161.38,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL63,2018,18392.58,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL7,2010,21186.07,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL7,2011,21738.58,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL7,2012,22429.09,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL7,2013,22375.22,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL7,2014,23138.4,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL7,2015,23600.54,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL7,2016,23637.47,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL7,2017,25824.99,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL7,2018,27452.07,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL71,2010,14800.36,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL71,2011,15157.5,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL71,2012,15695.27,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL71,2013,15731.51,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL71,2014,16300.22,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL71,2015,16612.65,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL71,2016,16639.39,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL71,2017,18171.48,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL71,2018,19340.37,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL72,2010,6385.71,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL72,2011,6581.32,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL72,2012,6733.82,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL72,2013,6643.48,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL72,2014,6838.18,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL72,2015,6987.88,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL72,2016,6998.07,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL72,2017,7653.51,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL72,2018,8111.7,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL8,2010,26067.54,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL8,2011,27042.91,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL8,2012,27875.59,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL8,2013,28110.07,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL8,2014,28864.09,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL8,2015,29342.99,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL8,2016,29652.55,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL8,2017,32243.13,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL8,2018,34145.72,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL81,2010,10592.54,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL81,2011,10993.3,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL81,2012,11345.62,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL81,2013,11336.03,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL81,2014,11685.35,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL81,2015,11821.66,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL81,2016,11974.01,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL81,2017,12969.93,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL81,2018,13598.03,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL82,2010,9551.91,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL82,2011,9911.66,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL82,2012,10264.54,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL82,2013,10385.71,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL82,2014,10705.26,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL82,2015,10988.98,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL82,2016,11005.91,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL82,2017,12038.99,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL82,2018,12921.51,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL84,2010,5923.1,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL84,2011,6137.94,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,PL84,2012,6265.68,
